,t,cars_in_congestion
1597,1597,10.0
1598,1598,7.0
1599,1599,4.0
1600,1600,3.0
1601,1601,3.0
1602,1602,3.0
1603,1603,5.0
1604,1604,4.0
1605,1605,8.0
1606,1606,6.0
1607,1607,3.0
1608,1608,2.0
1609,1609,3.0
1610,1610,3.0
1611,1611,4.0
1612,1612,8.0
1613,1613,1.0
1614,1614,4.0
1615,1615,2.0
1616,1616,3.0
1617,1617,5.0
1618,1618,4.0
1619,1619,4.0
1620,1620,5.0
1621,1621,5.0
1622,1622,2.0
1623,1623,2.0
1624,1624,7.0
1625,1625,4.0
1626,1626,5.0
1627,1627,6.0
1628,1628,3.0
1629,1629,5.0
1630,1630,5.0
1631,1631,2.0
1632,1632,5.0
1633,1633,6.0
1634,1634,4.0
1635,1635,5.0
1636,1636,10.0
1637,1637,9.0
1638,1638,8.0
1639,1639,5.0
1640,1640,3.0
1641,1641,4.0
1642,1642,5.0
1643,1643,5.0
1644,1644,4.0
1645,1645,3.0
1646,1646,3.0
1647,1647,4.0
1648,1648,6.0
1649,1649,5.0
1650,1650,4.0
1651,1651,4.0
1652,1652,7.0
1653,1653,3.0
1654,1654,2.0
1655,1655,2.0
1656,1656,3.0
1657,1657,2.0
1658,1658,2.0
1659,1659,2.0
1660,1660,4.0
1661,1661,8.0
1662,1662,6.0
1663,1663,7.0
1664,1664,3.0
1665,1665,5.0
1666,1666,2.0
1667,1667,3.0
1668,1668,4.0
1669,1669,3.0
1670,1670,4.0
1671,1671,1.0
1672,1672,5.0
1673,1673,4.0
1674,1674,4.0
1675,1675,1.0
1676,1676,1.0
1677,1677,6.0
1678,1678,8.0
1679,1679,5.0
1680,1680,4.0
1681,1681,5.0
1682,1682,5.0
1683,1683,6.0
1684,1684,6.0
1685,1685,6.0
1686,1686,5.0
1687,1687,2.0
1688,1688,4.0
1689,1689,9.0
1690,1690,7.0
1691,1691,3.0
1692,1692,5.0
1693,1693,5.0
1694,1694,8.0
1695,1695,4.0
1696,1696,3.0
1697,1697,6.0
1698,1698,3.0
1699,1699,4.0
1700,1700,3.0
1701,1701,3.0
1702,1702,2.0
1703,1703,3.0
1704,1704,6.0
1705,1705,5.0
1706,1706,5.0
1707,1707,2.0
1708,1708,3.0
1709,1709,4.0
1710,1710,6.0
1711,1711,5.0
1712,1712,6.0
1713,1713,5.0
1714,1714,5.0
1715,1715,10.0
1716,1716,11.0
1717,1717,4.0
1718,1718,6.0
1719,1719,9.0
1720,1720,5.0
1721,1721,5.0
1722,1722,7.0
1723,1723,5.0
1724,1724,5.0
1725,1725,5.0
1726,1726,5.0
1727,1727,3.0
1728,1728,6.0
1729,1729,7.0
1730,1730,3.0
1731,1731,8.0
1732,1732,5.0
1733,1733,2.0
1734,1734,2.0
1735,1735,2.0
1736,1736,1.0
1737,1737,5.0
1738,1738,6.0
1739,1739,5.0
1740,1740,2.0
1741,1741,3.0
1742,1742,2.0
1743,1743,1.0
1744,1744,2.0
1745,1745,8.0
1746,1746,6.0
1747,1747,5.0
1748,1748,4.0
1749,1749,3.0
1750,1750,3.0
1751,1751,6.0
1752,1752,8.0
1753,1753,6.0
1754,1754,3.0
1755,1755,7.0
1756,1756,4.0
1757,1757,4.0
1758,1758,5.0
1759,1759,4.0
1760,1760,7.0
1761,1761,3.0
1762,1762,2.0
1763,1763,5.0
1764,1764,9.0
1765,1765,5.0
1766,1766,5.0
1767,1767,6.0
1768,1768,5.0
1769,1769,2.0
1770,1770,4.0
1771,1771,5.0
1772,1772,3.0
1773,1773,3.0
1774,1774,7.0
1775,1775,4.0
1776,1776,6.0
1777,1777,3.0
1778,1778,4.0
1779,1779,5.0
1780,1780,3.0
1781,1781,4.0
1782,1782,7.0
1783,1783,4.0
1784,1784,4.0
1785,1785,5.0
1786,1786,3.0
1787,1787,3.0
1788,1788,5.0
1789,1789,5.0
1790,1790,5.0
1791,1791,5.0
1792,1792,6.0
1793,1793,4.0
1794,1794,4.0
1795,1795,5.0
1796,1796,1.0
1797,1797,1.0
1798,1798,2.0
1799,1799,3.0
1800,1800,5.0
1801,1801,6.0
1802,1802,0.0
1803,1803,2.0
1804,1804,4.0
1805,1805,4.0
1806,1806,7.0
1807,1807,6.0
1808,1808,5.0
1809,1809,3.0
1810,1810,0.0
1811,1811,5.0
1812,1812,5.0
1813,1813,3.0
1814,1814,4.0
1815,1815,5.0
1816,1816,2.0
1817,1817,5.0
1818,1818,4.0
1819,1819,3.0
1820,1820,4.0
1821,1821,1.0
1822,1822,2.0
1823,1823,3.0
1824,1824,1.0
1825,1825,1.0
1826,1826,3.0
1827,1827,3.0
1828,1828,3.0
1829,1829,9.0
1830,1830,8.0
1831,1831,5.0
1832,1832,4.0
1833,1833,2.0
1834,1834,4.0
1835,1835,5.0
1836,1836,6.0
1837,1837,6.0
1838,1838,4.0
1839,1839,5.0
1840,1840,6.0
1841,1841,8.0
1842,1842,7.0
1843,1843,5.0
1844,1844,2.0
1845,1845,4.0
1846,1846,5.0
1847,1847,2.0
1848,1848,4.0
1849,1849,3.0
1850,1850,3.0
1851,1851,6.0
1852,1852,3.0
1853,1853,3.0
1854,1854,5.0
1855,1855,0.0
1856,1856,1.0
1857,1857,6.0
1858,1858,5.0
1859,1859,4.0
1860,1860,3.0
1861,1861,1.0
1862,1862,1.0
1863,1863,4.0
1864,1864,3.0
1865,1865,6.0
1866,1866,3.0
1867,1867,5.0
1868,1868,6.0
1869,1869,6.0
1870,1870,2.0
1871,1871,2.0
1872,1872,2.0
1873,1873,1.0
1874,1874,4.0
1875,1875,5.0
1876,1876,6.0
1877,1877,3.0
1878,1878,4.0
1879,1879,2.0
1880,1880,4.0
1881,1881,5.0
1882,1882,5.0
1883,1883,6.0
1884,1884,3.0
1885,1885,4.0
1886,1886,5.0
1887,1887,6.0
1888,1888,5.0
1889,1889,2.0
1890,1890,4.0
1891,1891,3.0
1892,1892,6.0
1893,1893,4.0
1894,1894,5.0
1895,1895,5.0
1896,1896,5.0
1897,1897,4.0
1898,1898,5.0
1899,1899,4.0
1900,1900,7.0
1901,1901,7.0
1902,1902,4.0
1903,1903,2.0
1904,1904,1.0
1905,1905,6.0
1906,1906,6.0
1907,1907,6.0
1908,1908,7.0
1909,1909,4.0
1910,1910,4.0
1911,1911,7.0
1912,1912,9.0
1913,1913,4.0
1914,1914,5.0
1915,1915,4.0
1916,1916,2.0
1917,1917,6.0
1918,1918,10.0
1919,1919,4.0
1920,1920,2.0
1921,1921,1.0
1922,1922,1.0
1923,1923,8.0
1924,1924,9.0
1925,1925,5.0
1926,1926,4.0
1927,1927,5.0
1928,1928,9.0
1929,1929,7.0
1930,1930,6.0
1931,1931,6.0
1932,1932,5.0
1933,1933,7.0
1934,1934,2.0
1935,1935,3.0
1936,1936,2.0
1937,1937,3.0
1938,1938,7.0
1939,1939,8.0
1940,1940,7.0
1941,1941,2.0
1942,1942,3.0
1943,1943,6.0
1944,1944,5.0
1945,1945,3.0
1946,1946,4.0
1947,1947,4.0
1948,1948,9.0
1949,1949,3.0
1950,1950,7.0
1951,1951,5.0
1952,1952,4.0
1953,1953,5.0
1954,1954,3.0
1955,1955,4.0
1956,1956,4.0
1957,1957,3.0
1958,1958,2.0
1959,1959,6.0
1960,1960,10.0
1961,1961,7.0
1962,1962,7.0
1963,1963,4.0
1964,1964,4.0
1965,1965,7.0
1966,1966,5.0
1967,1967,2.0
1968,1968,3.0
1969,1969,6.0
1970,1970,6.0
1971,1971,4.0
1972,1972,3.0
1973,1973,5.0
1974,1974,6.0
1975,1975,3.0
1976,1976,4.0
1977,1977,4.0
1978,1978,9.0
1979,1979,7.0
1980,1980,6.0
1981,1981,6.0
1982,1982,3.0
1983,1983,4.0
1984,1984,6.0
1985,1985,4.0
1986,1986,6.0
1987,1987,6.0
1988,1988,9.0
1989,1989,4.0
1990,1990,3.0
1991,1991,3.0
1992,1992,4.0
1993,1993,7.0
1994,1994,8.0
1995,1995,4.0
1996,1996,2.0
1997,1997,1.0
1998,1998,1.0
1999,1999,2.0
